"","asvs","feature","module_number","module_name","Sample","clr_abundance","sex","timepoint","Cage.Litter","Cohort","Diet","Treatment","legend"
"4180","22","22","MGB005","Tryptophan synthesis","209w10",4.1573351499736,"M","w10",117,2,"Control","Vehicle","Control Vehicle"
"4181","22","22","MGB005","Tryptophan synthesis","209w5",4.47320505372687,"M","w5",117,2,"Control","Vehicle","Control Vehicle"
"4182","22","22","MGB005","Tryptophan synthesis","211w10",3.84302500032771,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"4183","22","22","MGB005","Tryptophan synthesis","211w5",4.2191619481868,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"4184","22","22","MGB005","Tryptophan synthesis","212w10",3.99602780880824,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"4185","22","22","MGB005","Tryptophan synthesis","212w5",4.22339372381443,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"4186","22","22","MGB005","Tryptophan synthesis","213w10",3.78027914906981,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"4187","22","22","MGB005","Tryptophan synthesis","213w5",4.12577528546673,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"4188","22","22","MGB005","Tryptophan synthesis","216w10",3.45967619095533,"M","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"4189","22","22","MGB005","Tryptophan synthesis","216w5",4.13582017745885,"M","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"4190","22","22","MGB005","Tryptophan synthesis","217w10",4.0710694292566,"M","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"4191","22","22","MGB005","Tryptophan synthesis","217w5",4.29226292213979,"M","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"4192","22","22","MGB005","Tryptophan synthesis","218w10",4.03445811817596,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"4193","22","22","MGB005","Tryptophan synthesis","218w5",4.11582465146796,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"4194","22","22","MGB005","Tryptophan synthesis","219w10",4.22557157689752,"M","w10",121,2,"HFHS","Vehicle","HFHS Vehicle"
"4195","22","22","MGB005","Tryptophan synthesis","219w5",4.26410653843832,"M","w5",121,2,"HFHS","Vehicle","HFHS Vehicle"
"4196","22","22","MGB005","Tryptophan synthesis","221w10",3.9610482649505,"M","w10",121,2,"HFHS","Vehicle","HFHS Vehicle"
"4197","22","22","MGB005","Tryptophan synthesis","221w5",4.18715679435297,"M","w5",121,2,"HFHS","Vehicle","HFHS Vehicle"
"4198","22","22","MGB005","Tryptophan synthesis","223w10",4.5993551078405,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4199","22","22","MGB005","Tryptophan synthesis","223w5",4.28658840604202,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4200","22","22","MGB005","Tryptophan synthesis","224w10",4.7262749344795,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4201","22","22","MGB005","Tryptophan synthesis","224w5",4.18596182973824,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4202","22","22","MGB005","Tryptophan synthesis","225w10",4.80245443529927,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4203","22","22","MGB005","Tryptophan synthesis","225w5",4.1901942745172,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4204","22","22","MGB005","Tryptophan synthesis","226w10",4.50853798835892,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4205","22","22","MGB005","Tryptophan synthesis","226w5",4.30992989648384,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4206","22","22","MGB005","Tryptophan synthesis","227w10",4.77547892100567,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4207","22","22","MGB005","Tryptophan synthesis","227w5",4.14112668790709,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4208","22","22","MGB005","Tryptophan synthesis","228w10",4.66937905059016,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4209","22","22","MGB005","Tryptophan synthesis","228w5",4.05395595061016,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4210","22","22","MGB005","Tryptophan synthesis","231w10",4.26088187434491,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4211","22","22","MGB005","Tryptophan synthesis","231w5",4.4481002501744,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4212","22","22","MGB005","Tryptophan synthesis","232w10",4.4667414998954,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4213","22","22","MGB005","Tryptophan synthesis","232w5",4.30339190008829,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4214","22","22","MGB005","Tryptophan synthesis","233w10",4.15348684398994,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4215","22","22","MGB005","Tryptophan synthesis","233w5",4.46012954148553,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4216","22","22","MGB005","Tryptophan synthesis","234w10",4.39682434867921,"M","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4217","22","22","MGB005","Tryptophan synthesis","234w5",3.88226246667788,"M","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4218","22","22","MGB005","Tryptophan synthesis","235w10",3.97073980497488,"M","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4219","22","22","MGB005","Tryptophan synthesis","235w5",4.12924453528139,"M","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4220","22","22","MGB005","Tryptophan synthesis","236w10",4.42287682950836,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4221","22","22","MGB005","Tryptophan synthesis","236w5",4.18016772457342,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4222","22","22","MGB005","Tryptophan synthesis","237w10",4.33459783548092,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4223","22","22","MGB005","Tryptophan synthesis","237w5",4.1957962327115,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4224","22","22","MGB005","Tryptophan synthesis","238w10",4.56840161211126,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4225","22","22","MGB005","Tryptophan synthesis","238w5",4.11213391348367,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4226","22","22","MGB005","Tryptophan synthesis","239w10",4.56563791041863,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4227","22","22","MGB005","Tryptophan synthesis","239w5",4.17247832864102,"M","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4228","22","22","MGB005","Tryptophan synthesis","241w10",4.66334717951546,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4229","22","22","MGB005","Tryptophan synthesis","243w10",4.35709645626446,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4230","22","22","MGB005","Tryptophan synthesis","243w5",4.65652379894272,"M","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4231","22","22","MGB005","Tryptophan synthesis","245w10",4.07732787110735,"F","w10",120,2,"HFHS","1472","HFHS B. longum APC1472"
"4232","22","22","MGB005","Tryptophan synthesis","245w5",4.50302723701754,"F","w5",120,2,"HFHS","1472","HFHS B. longum APC1472"
"4233","22","22","MGB005","Tryptophan synthesis","246w10",4.18659971694379,"F","w10",120,2,"HFHS","1472","HFHS B. longum APC1472"
"4234","22","22","MGB005","Tryptophan synthesis","246w5",4.67853766699304,"F","w5",120,2,"HFHS","1472","HFHS B. longum APC1472"
"4235","22","22","MGB005","Tryptophan synthesis","247w10",4.31503656577858,"F","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"4236","22","22","MGB005","Tryptophan synthesis","247w5",4.03700941746099,"F","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"4237","22","22","MGB005","Tryptophan synthesis","248w10",4.6764988476086,"F","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"4238","22","22","MGB005","Tryptophan synthesis","248w5",4.32772836266649,"F","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"4239","22","22","MGB005","Tryptophan synthesis","250w10",4.43002878910694,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"4240","22","22","MGB005","Tryptophan synthesis","250w5",3.94442722207777,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"4241","22","22","MGB005","Tryptophan synthesis","251w10",4.68555951228624,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"4242","22","22","MGB005","Tryptophan synthesis","251w5",3.92968873504812,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"4243","22","22","MGB005","Tryptophan synthesis","252w10",4.415347612258,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"4244","22","22","MGB005","Tryptophan synthesis","252w5",4.10573269175032,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"4245","22","22","MGB005","Tryptophan synthesis","302w10",4.25029064855992,"F","w10",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"4246","22","22","MGB005","Tryptophan synthesis","302w5",4.49331536020176,"F","w5",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"4247","22","22","MGB005","Tryptophan synthesis","303w10",4.39433614515473,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"4248","22","22","MGB005","Tryptophan synthesis","303w5",3.99731298336761,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"4249","22","22","MGB005","Tryptophan synthesis","304w10",4.37834361137549,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"4250","22","22","MGB005","Tryptophan synthesis","304w5",3.83619826523313,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"4251","22","22","MGB005","Tryptophan synthesis","305w10",3.21382548542939,"F","w10",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"4252","22","22","MGB005","Tryptophan synthesis","305w5",3.83789707830344,"F","w5",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"4253","22","22","MGB005","Tryptophan synthesis","306w10",4.54295429592956,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"4254","22","22","MGB005","Tryptophan synthesis","306w5",4.31451094815964,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"4255","22","22","MGB005","Tryptophan synthesis","308w10",4.25322146584043,"M","w10",125,3,"HFHS","Vehicle","HFHS Vehicle"
"4256","22","22","MGB005","Tryptophan synthesis","308w5",4.29348593317277,"M","w5",125,3,"HFHS","Vehicle","HFHS Vehicle"
"4257","22","22","MGB005","Tryptophan synthesis","310w10",4.18475782166818,"M","w10",125,3,"HFHS","Vehicle","HFHS Vehicle"
"4258","22","22","MGB005","Tryptophan synthesis","310w5",4.43685294498443,"M","w5",125,3,"HFHS","Vehicle","HFHS Vehicle"
"4259","22","22","MGB005","Tryptophan synthesis","311w5",4.69483640920554,"F","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4260","22","22","MGB005","Tryptophan synthesis","312w10",4.27642074090013,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4261","22","22","MGB005","Tryptophan synthesis","312w5",4.36975209559675,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4262","22","22","MGB005","Tryptophan synthesis","314w10",4.14611673013107,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4263","22","22","MGB005","Tryptophan synthesis","314w5",4.37560847538011,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4264","22","22","MGB005","Tryptophan synthesis","315w10",4.31895449981715,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4265","22","22","MGB005","Tryptophan synthesis","315w5",4.3598703514976,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4266","22","22","MGB005","Tryptophan synthesis","401w10",4.24906501793117,"F","w10",129,4,"Control","Vehicle","Control Vehicle"
"4267","22","22","MGB005","Tryptophan synthesis","401w5",3.91603702685687,"F","w5",129,4,"Control","Vehicle","Control Vehicle"
"4268","22","22","MGB005","Tryptophan synthesis","402w10",4.34215877134903,"F","w10",129,4,"Control","Vehicle","Control Vehicle"
"4269","22","22","MGB005","Tryptophan synthesis","402w5",4.10762972356116,"F","w5",129,4,"Control","Vehicle","Control Vehicle"
"4270","22","22","MGB005","Tryptophan synthesis","405w10",4.22477100434737,"M","w10",129,4,"Control","Vehicle","Control Vehicle"
"4271","22","22","MGB005","Tryptophan synthesis","405w5",4.15071946089727,"M","w5",129,4,"Control","Vehicle","Control Vehicle"
"4272","22","22","MGB005","Tryptophan synthesis","407w10",4.41184248748068,"M","w10",129,4,"Control","Vehicle","Control Vehicle"
"4273","22","22","MGB005","Tryptophan synthesis","407w5",3.92181638113756,"M","w5",129,4,"Control","Vehicle","Control Vehicle"
"4274","22","22","MGB005","Tryptophan synthesis","408w10",4.12057148288005,"F","w10",113,4,"Control","Vehicle","Control Vehicle"
"4275","22","22","MGB005","Tryptophan synthesis","408w5",4.15816684562399,"F","w5",113,4,"Control","Vehicle","Control Vehicle"
"4276","22","22","MGB005","Tryptophan synthesis","409w10",4.20053324813501,"F","w10",113,4,"Control","Vehicle","Control Vehicle"
"4277","22","22","MGB005","Tryptophan synthesis","409w5",4.00207552459889,"F","w5",113,4,"Control","Vehicle","Control Vehicle"
"4278","22","22","MGB005","Tryptophan synthesis","412w10",4.32772838416091,"M","w10",113,4,"Control","Vehicle","Control Vehicle"
"4279","22","22","MGB005","Tryptophan synthesis","412w5",4.4585435424153,"M","w5",113,4,"Control","Vehicle","Control Vehicle"
"4280","22","22","MGB005","Tryptophan synthesis","413w10",4.25932649419583,"M","w10",113,4,"Control","Vehicle","Control Vehicle"
"4281","22","22","MGB005","Tryptophan synthesis","413w5",4.19530142925843,"M","w5",113,4,"Control","Vehicle","Control Vehicle"
"4282","22","22","MGB005","Tryptophan synthesis","419w10",4.14286036222936,"F","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"4283","22","22","MGB005","Tryptophan synthesis","419w5",4.18455340661677,"F","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"4284","22","22","MGB005","Tryptophan synthesis","420w10",4.06904344877726,"F","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"4285","22","22","MGB005","Tryptophan synthesis","420w5",4.72360074977075,"F","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"4286","22","22","MGB005","Tryptophan synthesis","421w10",4.17856231201726,"F","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"4287","22","22","MGB005","Tryptophan synthesis","421w5",4.16495246512099,"F","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"4288","22","22","MGB005","Tryptophan synthesis","422w10",4.3581616690722,"M","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"4289","22","22","MGB005","Tryptophan synthesis","423w10",4.8959597397881,"M","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"4290","22","22","MGB005","Tryptophan synthesis","423w5",4.55788116669034,"M","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"4291","22","22","MGB005","Tryptophan synthesis","435w10",4.38466330992302,"F","w10",116,4,"HFHS","1472","HFHS B. longum APC1472"
"4292","22","22","MGB005","Tryptophan synthesis","435w5",4.69689282054638,"F","w5",116,4,"HFHS","1472","HFHS B. longum APC1472"
"4293","22","22","MGB005","Tryptophan synthesis","436w10",4.61472026592989,"F","w10",116,4,"HFHS","1472","HFHS B. longum APC1472"
"4294","22","22","MGB005","Tryptophan synthesis","436w5",4.66502458603765,"F","w5",116,4,"HFHS","1472","HFHS B. longum APC1472"
"4295","22","22","MGB005","Tryptophan synthesis","438w10",4.46569299155002,"M","w10",116,4,"HFHS","1472","HFHS B. longum APC1472"
"4296","22","22","MGB005","Tryptophan synthesis","438w5",4.53308675162037,"M","w5",116,4,"HFHS","1472","HFHS B. longum APC1472"
"4297","22","22","MGB005","Tryptophan synthesis","439w10",4.11244177199215,"M","w10",116,4,"HFHS","1472","HFHS B. longum APC1472"
"4298","22","22","MGB005","Tryptophan synthesis","439w5",4.42386699790741,"M","w5",116,4,"HFHS","1472","HFHS B. longum APC1472"
"4299","22","22","MGB005","Tryptophan synthesis","501w10",4.65369057904693,"F","w10",130,5,"HFHS","1472","HFHS B. longum APC1472"
"4300","22","22","MGB005","Tryptophan synthesis","501w5",4.4303395284679,"F","w5",130,5,"HFHS","1472","HFHS B. longum APC1472"
"4301","22","22","MGB005","Tryptophan synthesis","503w10",4.79196939821111,"F","w10",130,5,"HFHS","1472","HFHS B. longum APC1472"
"4302","22","22","MGB005","Tryptophan synthesis","503w5",4.44701633808212,"F","w5",130,5,"HFHS","1472","HFHS B. longum APC1472"
"4303","22","22","MGB005","Tryptophan synthesis","506w10",4.4799565968151,"M","w10",130,5,"HFHS","1472","HFHS B. longum APC1472"
"4304","22","22","MGB005","Tryptophan synthesis","506w5",3.98308174386869,"M","w5",130,5,"HFHS","1472","HFHS B. longum APC1472"
"4305","22","22","MGB005","Tryptophan synthesis","115w5repeat",3.54212259333388,"F","w5",104,1,"Control","Vehicle","Control Vehicle"
"4306","22","22","MGB005","Tryptophan synthesis","241w5repeat",3.8243938148418,"M","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4307","22","22","MGB005","Tryptophan synthesis","311w10pos",4.28189101436379,"F","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"4308","22","22","MGB005","Tryptophan synthesis","422w5repeat",4.13468612953413,"M","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"4309","22","22","MGB005","Tryptophan synthesis","507w10",4.03259870043528,"M","w10",130,5,"HFHS","1472","HFHS B. longum APC1472"
"4310","22","22","MGB005","Tryptophan synthesis","507w5",4.07662166964681,"M","w5",130,5,"HFHS","1472","HFHS B. longum APC1472"
"4311","22","22","MGB005","Tryptophan synthesis","508w10",4.0693269318338,"M","w10",130,5,"HFHS","1472","HFHS B. longum APC1472"
"4312","22","22","MGB005","Tryptophan synthesis","508w5",3.86060493910803,"M","w5",130,5,"HFHS","1472","HFHS B. longum APC1472"
"4313","23","23","MGB027","Nitric oxide degradation I (NO dioxygenase)","101w10",-1.18175164964078,"F","w10",105,1,"Control","Vehicle","Control Vehicle"
"4314","23","23","MGB027","Nitric oxide degradation I (NO dioxygenase)","101w5",-2.21775129170885,"F","w5",105,1,"Control","Vehicle","Control Vehicle"
"4315","23","23","MGB027","Nitric oxide degradation I (NO dioxygenase)","102w10",-0.868069395024975,"F","w10",105,1,"Control","Vehicle","Control Vehicle"
"4316","23","23","MGB027","Nitric oxide degradation I (NO dioxygenase)","102w5",-0.785580839750406,"F","w5",105,1,"Control","Vehicle","Control Vehicle"
"4317","23","23","MGB027","Nitric oxide degradation I (NO dioxygenase)","103w10",-1.9773328456895,"M","w10",105,1,"Control","Vehicle","Control Vehicle"
"4318","23","23","MGB027","Nitric oxide degradation I (NO dioxygenase)","103w5",-2.96628312638148,"M","w5",105,1,"Control","Vehicle","Control Vehicle"
"4319","23","23","MGB027","Nitric oxide degradation I (NO dioxygenase)","104w10",-1.92982522921801,"M","w10",105,1,"Control","Vehicle","Control Vehicle"
"4320","23","23","MGB027","Nitric oxide degradation I (NO dioxygenase)","104w5",-1.21214856994908,"M","w5",105,1,"Control","Vehicle","Control Vehicle"
"4321","23","23","MGB027","Nitric oxide degradation I (NO dioxygenase)","105w10",-2.16332344304611,"M","w10",105,1,"Control","Vehicle","Control Vehicle"
"4322","23","23","MGB027","Nitric oxide degradation I (NO dioxygenase)","105w5",-1.4773075117389,"M","w5",105,1,"Control","Vehicle","Control Vehicle"
"4323","23","23","MGB027","Nitric oxide degradation I (NO dioxygenase)","106w10",-1.58019399962552,"M","w10",105,1,"Control","Vehicle","Control Vehicle"
"4324","23","23","MGB027","Nitric oxide degradation I (NO dioxygenase)","106w5",-1.15439938371935,"M","w5",105,1,"Control","Vehicle","Control Vehicle"
"4325","23","23","MGB027","Nitric oxide degradation I (NO dioxygenase)","109w10",-7.96030214042949,"M","w10",110,1,"HFHS","Vehicle","HFHS Vehicle"
"4326","23","23","MGB027","Nitric oxide degradation I (NO dioxygenase)","109w5",-1.12514286811,"M","w5",110,1,"HFHS","Vehicle","HFHS Vehicle"
"4327","23","23","MGB027","Nitric oxide degradation I (NO dioxygenase)","110w10",-5.23258683374692,"M","w10",110,1,"HFHS","Vehicle","HFHS Vehicle"
"4328","23","23","MGB027","Nitric oxide degradation I (NO dioxygenase)","110w5",-0.730312895725568,"M","w5",110,1,"HFHS","Vehicle","HFHS Vehicle"
"4329","23","23","MGB027","Nitric oxide degradation I (NO dioxygenase)","113w10",-1.90984037749432,"F","w10",104,1,"Control","Vehicle","Control Vehicle"
