"family","sex","timepoint","effect","group","term","estimate","std.error","statistic","df","p.value","p.adj","comparison_type"
"Sutterellaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",0.00498670272717684,0.0028188737519401,1.76904081771832,14.2318601107671,0.0983038884330008,0.294911665299002,"treatment"
"Sutterellaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0.000840677136885274,0.00283885130188046,0.296132853569473,14.6090031341491,0.77129660523636,0.77129660523636,"treatment"
"Sutterellaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0037596840530477,NA,NA,NA,NA,NA,"treatment"
"Sutterellaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Sutterellaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.0041263974011165,NA,NA,NA,NA,NA,"treatment"
"Tannerellaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.00683717427165686,0.00203112704073206,-3.36619725627433,12.0173120915323,0.00559898154274855,0.0111979630854971,"treatment"
"Tannerellaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-0.00410266535457476,0.00204313025142727,-2.00802927356627,12.3141297631836,0.0670940127415506,0.0670940127415506,"treatment"
"Tannerellaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00282693212668845,NA,NA,NA,NA,NA,"treatment"
"Tannerellaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Tannerellaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00271244252296936,NA,NA,NA,NA,NA,"treatment"
"Erysipelatoclostridiaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.00381034401324515,0.00225172441626113,-1.69218932198285,12.589527465292,0.115193784355467,0.230387568710934,"treatment"
"Erysipelatoclostridiaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-0.000256762586046409,0.00225875113253495,-0.113674579880896,12.7498199496831,0.911266226126683,0.911266226126683,"treatment"
"Erysipelatoclostridiaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00342265039841126,NA,NA,NA,NA,NA,"treatment"
"Erysipelatoclostridiaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Erysipelatoclostridiaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.0021812616365445,NA,NA,NA,NA,NA,"treatment"
"Eggerthellaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.00319775681316957,0.0016879517653889,-1.89445982920775,11.9887192746865,0.0825342038359608,0.165068407671922,"treatment"
"Eggerthellaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",8.04817911542347e-05,0.00170406333221388,0.0472293427320418,12.4634045223638,0.963078828584215,0.963078828584215,"treatment"
"Eggerthellaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00203021698495162,NA,NA,NA,NA,NA,"treatment"
"Eggerthellaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Eggerthellaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.00287460530193071,NA,NA,NA,NA,NA,"treatment"
"Erysipelatoclostridiaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.000929422953782319,0.00190722730472399,-0.487316300201995,12.4442895236935,0.634505856863006,1,"treatment"
"Erysipelatoclostridiaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.00183983008626458,0.00183357308683538,1.00341246251602,12.46477880473,0.334743877116486,1,"treatment"
"Erysipelatoclostridiaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00257954727539679,NA,NA,NA,NA,NA,"treatment"
"Erysipelatoclostridiaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Erysipelatoclostridiaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00177704592342007,NA,NA,NA,NA,NA,"treatment"
"Atopobiaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",0.000242015828836063,0.00282955480327696,0.0855314159512938,11.053471851873,0.933368528172971,0.933368528172971,"treatment"
"Atopobiaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.00346902778106551,0.00272085361112925,-1.27497773745561,11.0324983448662,0.228513211498054,0.457026422996108,"treatment"
"Atopobiaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00406675091391248,NA,NA,NA,NA,NA,"treatment"
"Atopobiaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Atopobiaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.00163398784454282,NA,NA,NA,NA,NA,"treatment"
"Eggerthellaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.00276429133415392,0.00170860723005824,-1.61786236504436,11.0608174714648,0.133830099137903,0.267660198275806,"treatment"
"Eggerthellaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-0.00155434588242032,0.00168205298961203,-0.92407664444557,11.8646892171337,0.373858343045454,0.373858343045454,"treatment"
"Eggerthellaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00193000292815125,NA,NA,NA,NA,NA,"treatment"
"Eggerthellaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.0013058884829279,NA,NA,NA,NA,NA,"treatment"
"Eggerthellaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00233639375340563,NA,NA,NA,NA,NA,"treatment"
"Eggerthellaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.0024636430229039,0.00147173565964817,-1.67397114200037,10.3206468062038,0.124130475424647,0.248260950849295,"treatment"
"Eggerthellaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.000242945781502928,0.00144213859400557,-0.168462159263168,11.2883652783366,0.869200276285355,0.869200276285355,"treatment"
"Eggerthellaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00159904978059522,NA,NA,NA,NA,NA,"treatment"
"Eggerthellaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.000964019169434125,NA,NA,NA,NA,NA,"treatment"
"Eggerthellaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.00216779589692894,NA,NA,NA,NA,NA,"treatment"
"Sutterellaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",0.00861606287853458,0.00115467007900145,7.46192616854303,5.43687218784686,0.000470430101673252,0.00141129030501976,"treatment"
"Sutterellaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.000411948963837316,0.00112428305313128,0.366410364978803,5.94943803792916,0.726736063123533,1,"treatment"
"Sutterellaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000829608100038282,NA,NA,NA,NA,NA,"treatment"
"Sutterellaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.000256260259642924,NA,NA,NA,NA,NA,"treatment"
"Sutterellaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00240163428925805,NA,NA,NA,NA,NA,"treatment"
"Eggerthellaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.000572059056227436,0.00126566931197994,-0.451981454249324,11.0105118028307,0.660056587948928,0.660056587948928,"treatment"
"Eggerthellaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-0.00372518904394525,0.00127568073486901,-2.92015779663534,11.6002640766917,0.0132481391263865,0.026496278252773,"treatment"
"Eggerthellaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00173596755988345,NA,NA,NA,NA,NA,"treatment"
"Eggerthellaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.00113889787367973,NA,NA,NA,NA,NA,"treatment"
"Eggerthellaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00161008148489433,NA,NA,NA,NA,NA,"treatment"
"Marinifilaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",0.000119092398596741,0.00236755990885556,0.050301746600494,10.7246333249478,0.960806530158472,0.960806530158472,"treatment"
"Marinifilaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-0.00368466023511361,0.00229044423063333,-1.6087098676464,11.2193272373794,0.135435084787958,0.270870169575916,"treatment"
"Marinifilaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00268966505300675,NA,NA,NA,NA,NA,"treatment"
"Marinifilaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.000704914286403534,NA,NA,NA,NA,NA,"treatment"
"Marinifilaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00345057263569916,NA,NA,NA,NA,NA,"treatment"
"Clostridiaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.00226777969758379,0.00161703892984902,-1.40242739721519,11.020880979516,0.188322748629556,0.376645497259112,"treatment"
"Clostridiaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-0.000972026165916352,0.00162119673849128,-0.599573230588249,11.3148845723123,0.560605212764581,0.560605212764581,"treatment"
"Clostridiaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0023912556363977,NA,NA,NA,NA,NA,"treatment"
"Clostridiaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.000940538629735674,NA,NA,NA,NA,NA,"treatment"
"Clostridiaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00165416135341297,NA,NA,NA,NA,NA,"treatment"
"Marinifilaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",4.67438269244562e-05,0.0019981514501265,0.0233935355207919,11.6492920419894,0.981732291563416,1,"treatment"
"Marinifilaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-0.000547251497416067,0.00200096659781229,-0.273493569565025,11.7357433275388,0.789227454433985,1,"treatment"
"Marinifilaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0030532885184587,NA,NA,NA,NA,NA,"treatment"
"Marinifilaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.000817998986320402,NA,NA,NA,NA,NA,"treatment"
"Marinifilaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.00176787114250736,NA,NA,NA,NA,NA,"treatment"
"Atopobiaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",0.00309935330023709,0.00187536135599412,1.65266991896297,11.9066844817398,0.124502685416468,0.373508056249403,"treatment"
"Atopobiaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.000781952615871269,0.00180309795124102,0.433671734435211,11.8866501391568,0.67229303373466,1,"treatment"
"Atopobiaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0026641655520469,NA,NA,NA,NA,NA,"treatment"
"Atopobiaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Atopobiaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00124108688055911,NA,NA,NA,NA,NA,"treatment"
"Staphylococcaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.000963171981006676,0.000792187791726941,-1.21583795037664,9.43677022428038,0.253585638664493,0.507171277328986,"treatment"
"Staphylococcaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-0.000947071831736503,0.00080483663382403,-1.17672555141615,10.1157601205432,0.266252083986258,0.507171277328986,"treatment"
"Staphylococcaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000591189908427126,NA,NA,NA,NA,NA,"treatment"
"Staphylococcaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Staphylococcaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.00176182385121869,NA,NA,NA,NA,NA,"treatment"
"Butyricicoccaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.00532562850331522,0.00149925126204673,-3.55219210957665,11.3803579674468,0.0043078350922896,0.0086156701845792,"treatment"
"Butyricicoccaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-0.000130421950749319,0.00144129718333891,-0.0904892844147402,11.3785030559446,0.929471745475673,0.929471745475673,"treatment"
"Butyricicoccaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00206913598612738,NA,NA,NA,NA,NA,"treatment"
"Butyricicoccaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Butyricicoccaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00124854301353676,NA,NA,NA,NA,NA,"treatment"
"Butyricicoccaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.00335705293024581,0.00091040504268132,-3.68742787315703,11.0964873953296,0.00352812543965946,0.00705625087931893,"treatment"
"Butyricicoccaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.000242476296698499,0.000913674501169367,0.265385863771141,11.3805433266397,0.795458098369279,0.795458098369279,"treatment"
"Butyricicoccaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00129194936924691,NA,NA,NA,NA,NA,"treatment"
"Butyricicoccaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.000491253952836184,NA,NA,NA,NA,NA,"treatment"
"Butyricicoccaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.00109734148431238,NA,NA,NA,NA,NA,"treatment"
"Butyricicoccaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.00311929388927604,0.000821760526623141,-3.79586727302923,9.66015575091879,0.00373397900877379,0.00746795801754757,"treatment"
"Butyricicoccaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",0.000125703235223158,0.000801359523614114,0.156862471236679,10.9466214167652,0.878208953088385,0.878208953088385,"treatment"
"Butyricicoccaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000826507426234386,NA,NA,NA,NA,NA,"treatment"
"Butyricicoccaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.000422291842858972,NA,NA,NA,NA,NA,"treatment"
"Butyricicoccaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.00135120861467322,NA,NA,NA,NA,NA,"treatment"
"Clostridiaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.00115808652189727,0.000849108249046677,-1.36388560963515,9.40542001067054,0.204350250601418,0.613050751804255,"treatment"
"Clostridiaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",0.000221969108934947,0.000851240137596914,0.26075968358538,10.621161896027,0.799264212139432,0.799264212139432,"treatment"
"Clostridiaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00107533185746163,NA,NA,NA,NA,NA,"treatment"
"Clostridiaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.000995221660481964,NA,NA,NA,NA,NA,"treatment"
"Clostridiaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.000834785318597523,NA,NA,NA,NA,NA,"treatment"
"Erysipelatoclostridiaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",7.39395102358822e-05,0.000805934512331428,0.0917438192614286,11.7364517794414,0.928448886420787,1,"treatment"
"Erysipelatoclostridiaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",0.000736553061254182,0.000774839838663262,0.950587494991054,11.7191222367238,0.361007168233894,1,"treatment"
"Erysipelatoclostridiaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00113720742460391,NA,NA,NA,NA,NA,"treatment"
"Erysipelatoclostridiaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Erysipelatoclostridiaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.000568882113044582,NA,NA,NA,NA,NA,"treatment"
"Butyricicoccaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.000984957011368549,0.000591507667308322,-1.66516355713635,8.5676575979077,0.131937329685346,0.263874659370693,"treatment"
"Butyricicoccaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0.000756755872279918,0.000615244101785123,1.23000914610022,9.67759227235647,0.247755554465701,0.263874659370693,"treatment"
"Butyricicoccaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000439344592499011,NA,NA,NA,NA,NA,"treatment"
"Butyricicoccaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.00137323082868082,NA,NA,NA,NA,NA,"treatment"
"Butyricicoccaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00123908650475517,NA,NA,NA,NA,NA,"treatment"
"Christensenellaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.00298058895092258,0.000437459925993583,-6.81339883682581,33.9999999995936,7.71997861433418e-08,1.54399572286684e-07,"treatment"
"Christensenellaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-0.00051177076109552,0.000428964749818487,-1.19303686681032,33.9999999997766,0.241114081925977,0.241114081925977,"treatment"
"Christensenellaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Christensenellaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Christensenellaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00107155360159997,NA,NA,NA,NA,NA,"treatment"
"Peptococcaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.00129735853009536,0.000526159950338016,-2.46571129038215,10.9425827206244,0.0314628826514822,0.0629257653029644,"treatment"
"Peptococcaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.000149769800956422,0.000531380070387321,0.281850617482238,11.2205093769055,0.783188681703241,0.783188681703241,"treatment"
"Peptococcaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000604891771166537,NA,NA,NA,NA,NA,"treatment"
"Peptococcaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",8.70860213735046e-05,NA,NA,NA,NA,NA,"treatment"
"Peptococcaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.00093603685387649,NA,NA,NA,NA,NA,"treatment"
"Peptococcaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.000192480908798149,0.000506534255817556,-0.379995837571697,6.24828649786351,0.71653131504023,0.71653131504023,"treatment"
"Peptococcaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0.000678225050589411,0.000516881149009749,1.31214893769828,7.62890390758563,0.227571847574623,0.455143695149246,"treatment"
"Peptococcaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000504279765598828,NA,NA,NA,NA,NA,"treatment"
"Peptococcaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.000642232982049564,NA,NA,NA,NA,NA,"treatment"
"Peptococcaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.000951450050402728,NA,NA,NA,NA,NA,"treatment"
"Christensenellaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.00201808809240978,0.000276177616954017,-7.30721089807141,34.0000000000765,1.83002072173419e-08,3.66004144346839e-08,"treatment"
"Christensenellaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.00117294050530433,0.000270814434243478,-4.33115948409821,34.0000000000258,0.000124145555578254,0.000124145555578254,"treatment"
