"genus","sex","timepoint","effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","effect_size","R2_marginal","R2_conditional","p.adj","comparison_type"
"Romboutsia","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0149762575520111,NA,NA,NA,NA,NA,NA,NA,0.469895896188351,NA,NA,"treatment"
"Romboutsia","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.469895896188351,NA,NA,"treatment"
"Romboutsia","Female","week 10","ran_pars","Residual","sd__Observation",0.0231410130362387,NA,NA,NA,NA,NA,NA,NA,0.469895896188351,NA,NA,"treatment"
"Lachnospiraceae UCG-006","Male","week 10","fixed",NA,"treatmentFOS+GOS",0.0191803076770432,0.00831504763388769,2.30669847264308,12.8493712022122,0.0383958738222366,0.00119530971921071,0.0371653056348756,2.30669847264308,0.468563090284616,NA,0.11518762146671,"treatment"
"Lachnospiraceae UCG-006","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-0.000834904511810527,0.00835582148344581,-0.0999189024639412,13.1028892740841,0.921921330896679,-0.0188721607066787,0.0172023516830577,-0.0999189024639412,0.468563090284616,NA,1,"treatment"
"Lachnospiraceae UCG-006","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0119689462947826,NA,NA,NA,NA,NA,NA,NA,0.468563090284616,NA,NA,"treatment"
"Lachnospiraceae UCG-006","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.468563090284616,NA,NA,"treatment"
"Lachnospiraceae UCG-006","Male","week 10","ran_pars","Residual","sd__Observation",0.0101077310909655,NA,NA,NA,NA,NA,NA,NA,0.468563090284616,NA,NA,"treatment"
"Colidextribacter","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.0320453457325523,0.00886740281428819,-3.6138367009692,12.1391501578149,0.0034921575030736,-0.0513412224140118,-0.0127494690510927,-3.6138367009692,0.549286953477819,NA,0.0069843150061472,"treatment"
"Colidextribacter","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-0.00584595832458248,0.00854379299713367,-0.684234546242368,12.4276580904271,0.506386563670851,-0.0243904846637305,0.0126985680145655,-0.684234546242368,0.549286953477819,NA,0.506386563670851,"treatment"
"Colidextribacter","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0103330650628051,NA,NA,NA,NA,NA,NA,NA,0.549286953477819,NA,NA,"treatment"
"Colidextribacter","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.549286953477819,NA,NA,"treatment"
"Colidextribacter","Female","week 5","ran_pars","Residual","sd__Observation",0.0126626039347546,NA,NA,NA,NA,NA,NA,NA,0.549286953477819,NA,NA,"treatment"
"Romboutsia","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.0165380791167935,0.00914321275538811,-1.80878205060334,12.8258319360664,0.0939756106574049,-0.0363180905866159,0.00324193235302891,-1.80878205060334,0.608888000226136,NA,0.18795122131481,"treatment"
"Romboutsia","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.0129174826003351,0.00917862121451531,1.40734455627246,13.0261233243111,0.182737244552601,-0.00690768134288198,0.0327426465435521,1.40734455627246,0.608888000226136,NA,0.18795122131481,"treatment"
"Romboutsia","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0135921049257353,NA,NA,NA,NA,NA,NA,NA,0.608888000226136,NA,NA,"treatment"
"Romboutsia","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.608888000226136,NA,NA,"treatment"
"Romboutsia","Male","week 10","ran_pars","Residual","sd__Observation",0.00987084743060849,NA,NA,NA,NA,NA,NA,NA,0.608888000226136,NA,NA,"treatment"
"Lachnospiraceae NK4A136 group","Male","week 10","fixed",NA,"treatmentFOS+GOS",0.00519105941002836,0.0104926900911836,0.494731033216174,12.1996024089283,0.629579432439138,-0.0176291318599944,0.0280112506800511,0.494731033216174,0.0735923608010237,NA,0.712948187691273,"treatment"
"Lachnospiraceae NK4A136 group","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.010110659799044,0.0105603829093441,0.957414128430683,12.5254434269398,0.356474093845636,-0.0127918391018884,0.0330131586999764,0.957414128430683,0.0735923608010237,NA,0.712948187691273,"treatment"
"Lachnospiraceae NK4A136 group","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0143269437949597,NA,NA,NA,NA,NA,NA,NA,0.0735923608010237,NA,NA,"treatment"
"Lachnospiraceae NK4A136 group","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0735923608010237,NA,NA,"treatment"
"Lachnospiraceae NK4A136 group","Male","week 10","ran_pars","Residual","sd__Observation",0.014646827256014,NA,NA,NA,NA,NA,NA,NA,0.0735923608010237,NA,NA,"treatment"
"Lactobacillus","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.0143208341386193,0.0109060681788025,-1.31310696979264,10.159223011705,0.218031747470617,-0.038569543302341,0.00992787502510239,-1.31310696979264,0.150337999810548,0.652164023369822,0.436063494941234,"treatment"
"Lactobacillus","Female","week 10","fixed",NA,"treatmentB. longum APC1472",0.00486184863414417,0.0106607289919573,0.456052174087912,10.7853852424863,0.657398155191033,-0.0186593488368234,0.0283830461051118,0.456052174087912,0.150337999810548,0.652164023369822,0.657398155191033,"treatment"
"Lactobacillus","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0135514670024158,NA,NA,NA,NA,NA,NA,NA,0.150337999810548,0.652164023369822,NA,"treatment"
"Lactobacillus","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.00659250467252342,NA,NA,NA,NA,NA,NA,NA,0.150337999810548,0.652164023369822,NA,"treatment"
"Lactobacillus","Female","week 10","ran_pars","Residual","sd__Observation",0.0125464960691747,NA,NA,NA,NA,NA,NA,NA,0.150337999810548,0.652164023369822,NA,"treatment"
"Rikenellaceae RC9 gut group","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.0348650236978863,0.0051262863698567,-6.80122435275908,29.3992226297612,1.69127102846746e-07,-0.0453432758355781,-0.0243867715601945,-6.80122435275908,0.717397450541661,NA,5.07381308540237e-07,"treatment"
"Rikenellaceae RC9 gut group","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.0081307454129826,0.00507091557283732,1.60340776654525,24.1280529757221,0.121856392783334,-0.00233217136517465,0.0185936621911398,1.60340776654525,0.717397450541661,NA,0.121856392783334,"treatment"
"Rikenellaceae RC9 gut group","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.717397450541661,NA,NA,"treatment"
"Rikenellaceae RC9 gut group","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00349367205617302,NA,NA,NA,NA,NA,NA,NA,0.717397450541661,NA,NA,"treatment"
"Rikenellaceae RC9 gut group","Female","week 5","ran_pars","Residual","sd__Observation",0.011836603443607,NA,NA,NA,NA,NA,NA,NA,0.717397450541661,NA,NA,"treatment"
"Faecalibaculum","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.00904664786856508,0.00570078866103635,-1.5869116374015,12.4348975605082,0.137622805851936,-0.0214195898879509,0.00332629415082076,-1.5869116374015,0.074832304838369,NA,0.275245611703873,"treatment"
"Faecalibaculum","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-0.00519726011609263,0.00579991344949194,-0.896092702305394,13.2729626021975,0.386167013338666,-0.0177010674805168,0.00730654724833156,-0.896092702305394,0.074832304838369,NA,0.386167013338666,"treatment"
"Faecalibaculum","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00338980585093433,NA,NA,NA,NA,NA,NA,NA,0.074832304838369,NA,NA,"treatment"
"Faecalibaculum","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.074832304838369,NA,NA,"treatment"
"Faecalibaculum","Male","week 5","ran_pars","Residual","sd__Observation",0.0132687718899131,NA,NA,NA,NA,NA,NA,NA,0.074832304838369,NA,NA,"treatment"
"Rikenellaceae RC9 gut group","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.0176007090948916,0.0101062487854506,-1.74156697193427,11.6355223150395,0.1079280644197,-0.039697077658,0.00449565946821688,-1.74156697193427,0.687131674151697,NA,0.215856128839399,"treatment"
"Rikenellaceae RC9 gut group","Female","week 10","fixed",NA,"treatmentB. longum APC1472",0.0104547649500867,0.00971572464719546,1.07606641086773,11.6264277066583,0.303720405617213,-0.0107896653918555,0.031699195292029,1.07606641086773,0.687131674151697,NA,0.303720405617213,"treatment"
"Rikenellaceae RC9 gut group","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.014069612608506,NA,NA,NA,NA,NA,NA,NA,0.687131674151697,NA,NA,"treatment"
"Rikenellaceae RC9 gut group","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.687131674151697,NA,NA,"treatment"
"Rikenellaceae RC9 gut group","Female","week 10","ran_pars","Residual","sd__Observation",0.00794048750827059,NA,NA,NA,NA,NA,NA,NA,0.687131674151697,NA,NA,"treatment"
"Lachnospiraceae UCG-006","Female","week 5","fixed",NA,"treatmentFOS+GOS",0.0147829128980201,0.00569233219917482,2.59698703110882,9.88103737184266,0.0268702283369603,0.00207887754066304,0.0274869482553773,2.59698703110882,0.205488140714822,0.332614725260041,0.0806106850108809,"treatment"
"Lachnospiraceae UCG-006","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.00327882510867682,0.00556886061270806,0.588778447999684,10.4695119934221,0.568495006442624,-0.0090543551102071,0.0156120053275607,0.588778447999684,0.205488140714822,0.332614725260041,1,"treatment"
"Lachnospiraceae UCG-006","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00412053293543261,NA,NA,NA,NA,NA,NA,NA,0.205488140714822,0.332614725260041,NA,"treatment"
"Lachnospiraceae UCG-006","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00282933829750299,NA,NA,NA,NA,NA,NA,NA,0.205488140714822,0.332614725260041,NA,"treatment"
"Lachnospiraceae UCG-006","Female","week 5","ran_pars","Residual","sd__Observation",0.0114525090686948,NA,NA,NA,NA,NA,NA,NA,0.205488140714822,0.332614725260041,NA,"treatment"
"Mucispirillum","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.0107068256866886,0.00604855936371002,-1.77014476388,30.2754841911387,0.0867740325759222,-0.0230549201996667,0.00164126882628947,-1.77014476388,0.0876923080284784,NA,0.173548065151844,"treatment"
"Mucispirillum","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.00583392308000745,0.00596476727305409,-0.978063822600802,27.0193490970926,0.336719340260385,-0.0180722045141004,0.00640435835408549,-0.978063822600802,0.0876923080284784,NA,0.336719340260385,"treatment"
"Mucispirillum","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0876923080284784,NA,NA,"treatment"
"Mucispirillum","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.00356589473234275,NA,NA,NA,NA,NA,NA,NA,0.0876923080284784,NA,NA,"treatment"
"Mucispirillum","Female","week 10","ran_pars","Residual","sd__Observation",0.0141185086225168,NA,NA,NA,NA,NA,NA,NA,0.0876923080284784,NA,NA,"treatment"
"Lachnoclostridium","Female","week 10","fixed",NA,"treatmentFOS+GOS",0.0159108881524483,0.00520535322430475,3.05663947609884,8.0434896597195,0.0155616484975352,0.0039186096143982,0.0279031666904984,3.05663947609884,0.376624106399175,0.440757353470912,0.0311232969950705,"treatment"
"Lachnoclostridium","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.00531184341676788,0.00508512342818093,-1.04458495290999,8.7089409771008,0.324340918144314,-0.0168740632483153,0.00625037641477959,-1.04458495290999,0.376624106399175,0.440757353470912,0.324340918144314,"treatment"
"Lachnoclostridium","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00324572743132141,NA,NA,NA,NA,NA,NA,NA,0.376624106399175,0.440757353470912,NA,"treatment"
"Lachnoclostridium","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.00191595196083922,NA,NA,NA,NA,NA,NA,NA,0.376624106399175,0.440757353470912,NA,"treatment"
"Lachnoclostridium","Female","week 10","ran_pars","Residual","sd__Observation",0.0111298317710754,NA,NA,NA,NA,NA,NA,NA,0.376624106399175,0.440757353470912,NA,"treatment"
"Dubosiella","Male","week 10","fixed",NA,"treatmentFOS+GOS",0.0160280555502352,0.00607479914421445,2.6384502877762,11.5934126307804,0.0221804162028211,0.00274053867303776,0.0293155724274327,2.6384502877762,0.329416555722544,0.862870584103016,0.0665412486084634,"treatment"
"Dubosiella","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-0.000575043449210902,0.00608669866410825,-0.0944754259976415,11.8634949640735,0.926308422387862,-0.0138537644703698,0.012703677571948,-0.0944754259976415,0.329416555722544,0.862870584103016,1,"treatment"
"Dubosiella","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00927132047177856,NA,NA,NA,NA,NA,NA,NA,0.329416555722544,0.862870584103016,NA,"treatment"
"Dubosiella","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00388654495226047,NA,NA,NA,NA,NA,NA,NA,0.329416555722544,0.862870584103016,NA,"treatment"
"Dubosiella","Male","week 10","ran_pars","Residual","sd__Observation",0.0050969700206739,NA,NA,NA,NA,NA,NA,NA,0.329416555722544,0.862870584103016,NA,"treatment"
"Intestinimonas","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.0261796393768109,0.00764675655469497,-3.42362663039627,10.6209332923471,0.0059734396103162,-0.0430836154507996,-0.00927566330282226,-3.42362663039627,0.75775555391987,NA,0.0119468792206324,"treatment"
"Intestinimonas","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.000512741884872493,0.00735142701651574,0.0697472590995688,10.6389920266869,0.945688499736293,-0.015734879167445,0.01676036293719,0.0697472590995688,0.75775555391987,NA,0.945688499736293,"treatment"
"Intestinimonas","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0103503893701482,NA,NA,NA,NA,NA,NA,NA,0.75775555391987,NA,NA,"treatment"
"Intestinimonas","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.75775555391987,NA,NA,"treatment"
"Intestinimonas","Female","week 5","ran_pars","Residual","sd__Observation",0.00709737941780261,NA,NA,NA,NA,NA,NA,NA,0.75775555391987,NA,NA,"treatment"
"Coriobacteriaceae UCG-002","Male","week 10","fixed",NA,"treatmentFOS+GOS",0.0111424934733637,0.00953291191333516,1.16884469033822,11.3871990467658,0.266353161093214,-0.00975258701200919,0.0320375739587366,1.16884469033822,0.187656086785035,0.962925466412536,0.692092754107941,"treatment"
"Coriobacteriaceae UCG-002","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-0.0091438296468913,0.00956065885488353,-0.956401623118336,11.7542828870266,0.35812700274538,-0.0300231148670214,0.0117354555732388,-0.956401623118336,0.187656086785035,0.962925466412536,0.692092754107941,"treatment"
"Coriobacteriaceae UCG-002","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0151982241096378,NA,NA,NA,NA,NA,NA,NA,0.187656086785035,0.962925466412536,NA,"treatment"
"Coriobacteriaceae UCG-002","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00809629428604386,NA,NA,NA,NA,NA,NA,NA,0.187656086785035,0.962925466412536,NA,"treatment"
"Coriobacteriaceae UCG-002","Male","week 10","ran_pars","Residual","sd__Observation",0.00376573923233192,NA,NA,NA,NA,NA,NA,NA,0.187656086785035,0.962925466412536,NA,"treatment"
"Coriobacteriaceae UCG-002","Male","week 5","fixed",NA,"treatmentFOS+GOS",0.000470276862252987,0.00612028514477073,0.076839044444653,14.2811436493601,0.939817729418399,-0.0126322268602451,0.013572780584751,0.076839044444653,0.0949029515682076,NA,0.939817729418399,"treatment"
"Coriobacteriaceae UCG-002","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-0.00612820822383268,0.00616756799662896,-0.993618266905563,14.6919275899728,0.336492549199451,-0.0192981175692012,0.00704170112153583,-0.993618266905563,0.0949029515682076,NA,0.672985098398902,"treatment"
"Coriobacteriaceae UCG-002","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00796313045858403,NA,NA,NA,NA,NA,NA,NA,0.0949029515682076,NA,NA,"treatment"
"Coriobacteriaceae UCG-002","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0949029515682076,NA,NA,"treatment"
"Coriobacteriaceae UCG-002","Male","week 5","ran_pars","Residual","sd__Observation",0.0093594736088056,NA,NA,NA,NA,NA,NA,NA,0.0949029515682076,NA,NA,"treatment"
"Turicibacter","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.00711259249555168,0.00773145662096996,-0.919955041364425,10.8225616570866,0.377645504776411,-0.024163514842633,0.00993832985152963,-0.919955041364425,0.351830811228515,NA,0.723746988989357,"treatment"
"Turicibacter","Female","week 10","fixed",NA,"treatmentB. longum APC1472",0.00856699508651676,0.0074365935249585,1.15200529083167,10.9218105188203,0.273911837672451,-0.00781514466279861,0.0249491348358321,1.15200529083167,0.351830811228515,NA,0.723746988989357,"treatment"
"Turicibacter","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00990296728438096,NA,NA,NA,NA,NA,NA,NA,0.351830811228515,NA,NA,"treatment"
"Turicibacter","Female","week 10","ran_pars","cohort","sd__(Intercept)",7.02395437604735e-07,NA,NA,NA,NA,NA,NA,NA,0.351830811228515,NA,NA,"treatment"
"Turicibacter","Female","week 10","ran_pars","Residual","sd__Observation",0.00888571977741017,NA,NA,NA,NA,NA,NA,NA,0.351830811228515,NA,NA,"treatment"
"Colidextribacter","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.0220036356975253,0.00561843543079598,-3.91632794726413,8.3977503970518,0.00403932049467827,-0.0348537295983085,-0.00915354179674205,-3.91632794726413,0.416512242470668,NA,0.00807864098935654,"treatment"
"Colidextribacter","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.00591055997816848,0.00545213022198965,-1.08408268649378,9.06725968116553,0.306310905056165,-0.0182302033538674,0.00640908339753047,-1.08408268649378,0.416512242470668,NA,0.306310905056165,"treatment"
"Colidextribacter","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0047193524935465,NA,NA,NA,NA,NA,NA,NA,0.416512242470668,NA,NA,"treatment"
"Colidextribacter","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.416512242470668,NA,NA,"treatment"
"Colidextribacter","Female","week 10","ran_pars","Residual","sd__Observation",0.0110248835223736,NA,NA,NA,NA,NA,NA,NA,0.416512242470668,NA,NA,"treatment"
"Roseburia","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.00879174134768283,0.00390409350558646,-2.25192899071257,7.56674195274062,0.0562515873003705,-0.0178851189013394,0.000301636205973751,-2.25192899071257,0.4836960819662,0.766177191440377,0.0562515873003705,"treatment"
"Roseburia","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.011452226599452,0.00393561008287954,2.90989868362997,8.61797682011114,0.0181102769832448,0.00248873365044964,0.0204157195484544,2.90989868362997,0.4836960819662,0.766177191440377,0.0362205539664896,"treatment"
"Roseburia","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00390828811545366,NA,NA,NA,NA,NA,NA,NA,0.4836960819662,0.766177191440377,NA,"treatment"
